#{"t_start": 1686151644.842437, "env_id": null}
r,l,t
-105.0363,75,202.59693
-99.221855,105,203.3896
-83.56263,1600,203.420837
-84.13149,1600,203.960377
-84.80021,1600,204.662837
-82.42853,1600,204.922912
-86.94972,1600,205.196858
-101.0856,62,248.914747
-84.05246,1600,249.277785
-110.67864,216,249.597634
-88.867584,1600,249.694557
-78.599724,1600,249.70691
-73.545364,1600,249.917339
-103.91903,49,250.031765
-68.87783,1600,250.274441
-109.383194,81,250.412957
-80.50384,1600,250.909938
-81.23761,1600,251.414644
-79.18438,1600,251.4439
-80.3849,1600,251.456056
-73.26801,1600,251.625087
-107.74221,53,251.923909
-112.2662,66,252.045038
-79.812935,1600,252.17637
-115.87279,55,252.427503
-78.33596,1600,252.729017
-80.1262,1600,253.14266
-101.038475,65,253.292289
-80.75246,1600,253.680121
-115.82577,58,253.798046
-75.42925,1600,253.798105
-105.9498,84,253.878244
-102.83598,60,254.203929
-107.202774,54,254.267879
-79.7382,1600,254.422829
-106.38751,69,254.476723
-81.03383,1600,254.640475
-100.48834,85,254.940584
-107.95053,55,254.952504
-72.22269,1600,255.215473
-78.21818,1600,255.270704
-85.45089,1600,255.53423
-85.063,1600,255.647947
-75.00292,1600,255.777803
-104.33153,62,255.807222
-101.60675,66,256.245575
-81.70556,1600,256.730036
-116.93082,62,256.798995
-83.24006,1600,257.425914
-87.94262,1600,257.463763
-103.558464,84,257.502523
-104.006676,55,257.941669
-105.51073,67,258.014284
-118.144485,71,258.121449
-99.22998,77,258.611537
-71.92342,1600,260.471007
-78.31623,1600,261.266604
-74.92982,1600,261.296567
-106.08045,115,262.292603
-76.96596,1600,262.679213
-80.7863,1600,262.94625
-68.89049,1600,263.00107
-73.39477,1600,263.40345
-74.26618,1600,263.835195
-73.91137,1600,264.058806
-70.942566,1600,264.177519
-63.4126,1600,264.425837
-118.777374,66,264.425904
-85.35959,1600,264.569593
-63.98612,1600,265.088432
-115.56855,86,265.195382
-79.74923,1600,265.613058
-68.18918,1600,265.815354
-103.987465,92,265.904276
-82.96499,1600,266.231231
-116.901924,72,266.264696
-78.58994,1600,266.377528
-86.65571,1600,266.631673
-102.521,90,310.310862
-101.32632,76,310.583722
-113.60935,51,310.817101
-68.69911,1600,311.376707
-72.905655,1600,311.848175
-67.04043,1600,312.004036
-73.870926,1600,312.220286
-74.382675,1600,312.521967
-79.99843,1600,312.534122
-78.12311,1600,312.791715
-77.94759,1600,313.112224
-101.70626,74,313.17664
-63.358852,1600,313.36302
-76.63757,1600,313.393471
-75.75847,1600,314.349513
-88.796005,1600,315.562012
-65.240875,1600,315.679078
-111.47234,48,316.13774
-72.898865,1600,316.220629
-76.08313,1600,318.133998
-75.68178,1600,318.966345
-106.35044,53,319.433072
-68.136826,1600,319.997969
-70.61069,1600,320.392513
-61.888134,1600,320.690624
-67.85924,1600,320.752699
-64.834435,1600,321.135233
-82.42121,1600,321.812845
-71.20953,1600,321.938347
-58.717194,1600,322.190824
-70.8983,1600,322.335828
-107.78438,37,322.692008
-77.00805,1600,323.008126
-63.94755,1600,323.66658
-76.86313,1600,323.762821
-69.86042,1600,324.104779
-68.84482,1600,324.205138
-66.10102,1600,325.151159
-62.708336,1600,325.367215
-72.581085,1600,325.919952
-73.016045,1600,326.430131
-72.24182,1600,326.599416
-59.601894,1600,326.83025
-118.046875,57,326.95914
-63.135056,1600,327.153226
-112.36489,162,327.430787
-58.742428,1600,327.443846
-70.273,1600,327.783303
-67.42973,1600,327.851283
-57.316982,1600,328.051179
-64.3584,1600,328.083531
-81.51406,1600,372.616194
-67.666534,1600,373.853627
-64.854126,1600,374.376233
-66.50887,1600,374.458002
-63.115852,1600,376.278338
-58.7533,1600,377.501346
-63.419968,1600,378.077418
-120.64586,86,378.2627
-74.23335,1600,378.462065
-64.611984,1600,378.712657
-64.40123,1600,378.769027
-60.355865,1600,379.174585
-102.33961,58,379.716601
-59.88995,1600,379.849878
-56.116077,1600,379.964215
-63.016125,1600,380.204578
-54.633068,1600,380.666863
-65.42432,1600,380.952876
-60.66093,1600,381.552837
-64.023,1600,381.641605
-66.438515,1600,381.98596
-57.848015,1600,382.093471
-115.029976,64,382.132974
-117.46237,81,382.90154
-62.907288,1600,383.076204
-60.632877,1600,383.267282
-114.86367,65,383.461096
-50.14565,1600,384.398859
-71.8778,1600,384.622555
-59.09135,1600,384.758202
-54.508247,1600,384.949203
-56.77593,1600,385.215194
-54.862125,1600,385.227755
-62.047207,1600,385.565485
-52.75675,1600,385.63954
-54.68081,1600,385.841603
-46.28992,1600,385.872086
-65.6066,1600,386.832626
-61.26955,1600,388.06955
-58.41641,1600,388.627714
-106.606766,69,388.715416
-58.621887,1600,388.715493
-110.14424,159,390.061303
-58.775448,1600,390.626972
-55.669067,1600,435.762202
-49.2074,1600,435.94298
-49.051296,1600,436.140658
-60.275856,1600,436.393325
-47.238827,1600,436.447706
-45.00174,1600,437.295798
-39.590164,1600,437.424925
-49.977505,1600,437.536562
-50.4978,1600,437.785101
-53.24,1600,438.264616
-50.94662,1600,438.551235
-116.78818,79,438.94321
-46.73767,1600,439.23742
-45.376087,1600,439.581207
-52.07912,1600,439.697216
-52.064194,1600,440.631423
-45.29738,1600,440.827234
-45.09962,1600,441.037395
