#{"t_start": 1686442579.2021263, "env_id": null}
r,l,t
-85.8495,741,678.207211
-113.29069,103,678.356539
31.319489,1600,678.424662
-80.62546,1358,678.484675
25.450705,1600,679.564131
34.675617,1600,679.797922
26.798677,1600,679.909593
21.847216,1600,680.124678
24.641232,1600,680.276358
33.794346,1600,680.999902
37.685738,1600,681.215741
27.117292,1600,681.950809
28.214092,1600,682.093818
30.144444,1600,682.736936
30.481476,1600,682.805428
45.32683,1600,682.857988
25.174551,1600,683.287987
36.749508,1600,683.316772
39.738056,1600,683.328725
-110.51029,71,683.340313
45.595753,1600,683.841255
59.08901,1600,683.971452
47.92454,1600,683.971505
39.770237,1600,684.860522
-116.52257,71,685.444781
51.45425,1600,686.158304
33.37994,1600,686.186738
57.08485,1600,686.532876
45.02581,1600,686.618249
55.26757,1600,686.753548
57.05436,1600,689.680251
47.28498,1600,690.157568
-113.16266,66,690.226515
-73.142685,919,690.424535
70.02417,1600,690.716857
45.509922,1600,691.449536
64.739,1600,691.477704
64.19095,1600,691.629835
57.313396,1600,691.699234
52.765537,1600,691.759542
65.48475,1600,735.810268
67.63477,1600,736.044204
49.193783,1600,736.155416
35.57299,1600,736.371023
47.1516,1600,736.53298
46.8267,1600,737.275901
59.27074,1600,737.513761
72.22199,1600,738.292053
71.03608,1600,738.436709
54.19417,1600,739.243218
52.055607,1600,739.70919
58.228115,1600,739.737975
71.13499,1600,739.749972
66.46484,1600,739.76258
57.54899,1600,740.284583
62.930084,1600,740.418592
68.03434,1600,740.418651
95.11695,1600,741.978025
-74.02295,572,742.272262
-45.313618,1102,742.57764
32.513245,1600,742.714671
87.53403,1600,742.745664
61.21214,1600,743.108144
75.991905,1600,743.196542
69.029755,1600,743.33636
76.19418,1600,746.907515
99.08281,1600,747.106262
85.527275,1600,747.396255
78.36292,1600,748.138587
98.79219,1600,748.167051
77.70565,1600,748.316603
73.526,1600,748.386481
81.86336,1600,748.446797
63.30536,1600,749.49848
94.6088,1600,749.729948
80.9688,1600,749.838893
99.12367,1600,750.053569
78.43812,1600,750.204772
93.72854,1600,751.140318
55.89717,1600,751.872694
84.62739,1600,752.014107
87.20358,1600,795.860283
85.834656,1600,796.340392
85.23551,1600,796.372543
78.08457,1600,796.38621
35.39473,1600,796.399297
-106.39522,45,796.789921
-85.53077,649,796.927561
84.67582,1600,796.959291
93.08607,1600,797.096473
103.22148,1600,797.096539
-105.80346,84,797.672686
89.649895,1600,798.642108
89.56968,1600,798.964438
97.701,1600,799.334084
90.92921,1600,799.475758
82.81484,1600,799.507627
67.83178,1600,799.90083
99.47424,1600,799.996036
-29.287514,1107,800.01868
95.65106,1600,800.14981
-38.80213,978,801.733825
-77.452194,440,803.416963
102.798294,1600,803.852386
-96.989044,566,804.069899
88.19371,1600,804.069965
91.561134,1600,805.185421
106.05689,1600,805.217656
111.77677,1600,805.386068
111.012924,1600,805.52573
-3.725624,1497,806.017728
79.525406,1600,806.718894
103.31868,1600,807.097548
