#{"t_start": 1685384530.0619056, "env_id": null}
r,l,t
-95.155495,1600,120.450374
-105.29533,1600,120.57637
-111.97521,54,120.693111
-113.75624,60,130.694494
-105.55312,1600,131.597967
-110.04528,1600,131.59802
-121.25939,125,132.142548
-100.44823,1600,132.292701
-104.484566,1600,132.478055
-104.408035,54,132.70775
-126.352615,101,132.723419
-106.57243,1600,132.756027
-105.91174,1600,132.89886
-109.34963,74,133.024175
-100.91071,72,133.069045
-108.419235,62,133.169589
-99.632774,1600,133.242558
-100.84924,1600,133.249629
-100.34932,71,133.370631
-106.716896,81,133.602207
-121.2982,115,133.875839
-102.33078,59,134.126861
-100.16449,1600,134.369344
-100.43518,1600,135.09485
-100.97743,1600,135.356791
-100.66983,1600,135.676329
-102.64252,1600,136.397817
-92.97195,1600,136.417612
-121.06418,75,136.738312
-122.847916,92,137.14866
-116.710655,59,137.400765
-92.84415,1600,137.424517
-94.909546,1600,137.576373
-105.60341,70,137.700207
-109.35799,70,137.723138
-117.26536,63,137.849237
-100.429474,75,138.01878
-101.801384,1600,138.525182
-91.899086,1600,139.081397
-103.58394,1600,149.511203
-98.855194,1600,149.811094
-101.48509,1600,149.959009
-96.5992,1600,150.040294
-108.66144,121,150.040326
-115.660484,63,150.34029
-103.98987,1600,150.413495
-99.33299,1600,150.93265
-101.39381,1600,151.185998
-95.672966,1600,151.958832
-98.804245,1600,152.24482
-95.04635,1600,152.574447
-94.497856,1600,153.345036
-98.53253,1600,154.670468
-93.64847,1600,154.823622
-91.16948,1600,155.014346
-108.076225,91,155.109219
-96.840096,1600,155.494315
-104.20208,91,155.890681
-101.92932,1600,156.034225
-104.77344,52,156.126513
-118.40056,68,156.338203
-92.78178,1600,156.934227
-105.549934,1600,157.081487
-92.05586,1600,157.159931
-92.92189,1600,157.436116
-96.73751,1600,157.509575
-96.16679,1600,158.034336
-113.24752,51,158.26953
-96.50424,1600,158.302599
-108.176544,49,168.336342
-88.25594,1600,168.890696
-98.59091,1600,169.146996
-103.0888,103,169.346665
-93.499344,1600,169.495423
-97.28688,1600,170.242771
-99.14378,1600,171.686104
-91.9497,1600,171.858406
-89.88623,1600,171.947505
-117.274605,71,171.987362
-110.1,55,172.115711
-99.48524,85,172.366429
-111.06376,142,172.570924
-106.642265,69,172.661166
-89.096085,1600,172.973248
-101.54035,82,173.03389
-85.3793,1600,173.185261
-107.84434,71,173.274872
-107.32017,72,173.338868
-116.84908,70,173.592754
-123.272,97,173.61931
-103.9696,1600,173.781537
-114.6002,1600,173.922096
-94.19856,1600,173.998782
-119.79096,72,174.091479
-99.25434,1600,174.270728
-113.44432,76,174.326876
-95.3969,1600,174.34676
-118.83612,87,174.468627
-86.42373,1600,175.133683
-92.634,1600,175.318766
-104.078896,63,175.408453
-109.724686,85,175.68591
-100.47122,88,176.058394
-86.73673,1600,176.122709
-96.60915,1600,176.335734
-89.23584,1600,176.482292
-113.748146,54,176.591958
-91.104836,1600,187.07411
-107.19603,71,187.49447
-116.76083,98,187.931875
-103.09048,59,188.242688
-81.14883,1600,189.113122
-105.35887,73,189.424239
-96.838936,1600,189.588052
-106.11233,62,189.847861
-108.44556,38,190.025105
-86.1996,1600,190.34386
-91.36462,1600,190.58811
-97.43853,1600,190.616699
-90.314186,1600,190.928183
-72.7751,1600,191.290823
-83.05736,1600,191.347454
-91.9247,1600,191.366711
-87.93997,1600,191.487279
-105.669395,64,191.633161
-110.01135,88,191.664793
-112.53406,77,191.675773
-117.87717,63,191.913571
-101.000114,75,191.994533
-101.95315,111,192.39026
-94.789375,1600,192.413704
-107.295555,111,192.919538
-75.7485,1600,193.102615
-82.35254,1600,193.163185
-107.00246,63,193.427871
-84.6892,1600,193.49524
-87.25053,1600,193.605202
-108.318596,74,193.755908
-108.424545,61,193.860687
-77.60293,1600,195.201649
-81.33589,1600,206.17642
-112.108116,63,206.453158
-79.923355,1600,206.760618
-91.29114,1600,207.074217
-101.83006,77,207.085528
-94.546616,1600,207.318221
-84.201775,1600,207.345369
-102.59564,71,207.396551
-81.30678,1600,207.650567
-104.014854,73,207.714845
-106.22873,52,207.929658
