#{"t_start": 1686108018.3208802, "env_id": null}
r,l,t
-79.70464,1600,241.650934
-75.03564,1600,241.998693
-112.782166,57,242.133186
-77.466255,1600,242.675571
-70.50401,1600,242.785263
-65.00049,1600,243.012879
-80.477745,1600,243.09032
-68.85993,1600,243.341067
-102.154305,85,243.392283
-79.675896,1600,243.56637
-71.43251,1600,243.818228
-103.86696,100,243.853791
-76.44426,1600,243.873051
-79.25297,1600,243.894378
-71.68439,1600,244.320814
-116.35545,63,244.39652
-61.915962,1600,244.45724
-75.38372,1600,244.862984
-101.71257,75,245.021787
-81.42341,1600,245.050802
-76.84285,1600,245.236524
-76.93552,1600,245.470631
-79.28055,1600,245.553219
-83.70666,1600,245.767269
-90.67133,1600,245.79789
-66.359566,1600,246.114184
-71.59411,1600,286.734221
-76.58583,1600,286.762969
-103.47106,97,286.869423
-78.85669,1600,287.212174
-60.699284,1600,287.24771
-108.74015,87,287.456113
-71.94262,1600,287.639119
-115.97796,60,287.714533
-81.372284,1600,287.88756
-104.55458,77,288.351466
-79.64717,1600,288.387693
-76.88997,1600,288.612956
-106.84611,59,288.851971
-70.14509,1600,289.066868
-66.371956,1600,292.516754
-68.77664,1600,294.818861
-107.37751,71,295.401247
-67.974236,1600,295.515419
-65.44859,1600,295.654245
-113.20929,86,296.127557
-75.83495,1600,296.301044
-102.49086,113,296.587658
-61.501106,1600,296.598774
-74.43913,1600,296.840294
-66.52437,1600,296.892273
-69.891556,1600,297.063951
-59.156864,1600,297.312125
-74.476135,1600,297.35407
-104.11504,55,297.354115
-67.10472,1600,297.39094
-69.533844,1600,297.813156
-74.26189,1600,297.948236
-101.60699,97,298.159405
-69.91242,1600,298.363395
-107.78061,78,298.477877
-95.83928,141,298.507402
-62.78112,1600,298.535891
-68.84242,1600,298.564295
-110.04757,65,298.720538
-67.85603,1600,298.740185
-57.78953,1600,298.961232
-53.917267,1600,299.037686
-109.53399,44,299.089224
-59.302902,1600,299.244479
-102.551506,92,299.303653
-61.90794,1600,299.573352
-69.94375,1600,299.958777
-64.207115,1600,300.065948
-52.134247,1600,300.467594
-108.65131,181,300.480097
-63.365936,1600,300.680671
-67.08988,1600,300.867659
-67.56936,1600,301.118784
-97.47121,98,301.293288
-104.20682,179,301.480942
-56.78948,1600,301.624483
-69.21038,1600,301.849903
-103.50466,141,302.046969
-67.63207,1600,302.08336
-100.77658,189,302.266769
-65.863594,1600,302.302445
-107.232124,63,302.37862
-106.31837,73,302.90342
-59.969254,1600,345.89586
-67.98729,1600,348.805375
-59.540054,1600,349.396214
-63.04511,1600,349.565956
-51.855854,1600,349.848702
-54.612724,1600,349.859753
-110.1239,67,349.94523
-64.416374,1600,350.111837
-65.43098,1600,350.335974
-59.879585,1600,350.622294
-62.14753,1600,350.658225
-49.65139,1600,351.199679
-48.95595,1600,351.593412
-104.56923,51,351.612241
-57.13222,1600,351.701863
-56.691036,1600,351.728188
-66.92376,1600,351.777775
-60.373604,1600,351.946806
-53.424305,1600,352.243212
-49.666954,1600,352.294338
-105.472534,67,352.328941
-52.99485,1600,352.450309
-61.10055,1600,352.509619
-54.20041,1600,352.776802
-52.02259,1600,353.266113
-56.90887,1600,353.643136
-48.38682,1600,354.244717
-57.266518,1600,354.414863
-62.708904,1600,354.595016
-51.29337,1600,354.736467
-43.67481,1600,355.16384
-56.843704,1600,355.202774
-48.9215,1600,355.392114
-47.900112,1600,355.498469
-54.73643,1600,356.01066
-120.702515,429,356.265126
-57.070976,1600,358.835087
-138.8533,1150,359.91846
-144.48003,1568,401.43815
-45.962482,1600,402.449712
-49.78319,1600,402.732334
-57.33225,1600,402.744372
-39.013546,1600,402.829016
-53.206535,1600,402.989559
-108.83258,47,403.128294
-52.842934,1600,403.209773
-60.222153,1600,403.506331
-102.108955,68,403.666854
-102.375206,65,403.723404
-120.01068,74,404.095959
-118.480675,73,404.247423
-46.478603,1600,404.442037
-51.145317,1600,404.461701
-54.55474,1600,404.55088
-63.185078,1600,404.578818
-48.68061,1600,404.796754
-117.310295,62,404.961559
-119.8927,68,404.996049
-55.34799,1600,405.091436
-108.71327,66,405.091483
-57.687298,1600,405.144786
-48.128117,1600,405.180937
-45.4003,1600,405.302788
-37.85656,1600,405.364043
-38.835693,1600,406.097818
-50.362377,1600,406.469944
-101.67233,60,406.573348
-65.30676,1600,407.08395
-50.643192,1600,407.25128
-39.48001,1600,407.430613
-42.562473,1600,407.565072
-104.27811,66,407.616824
-112.27782,49,407.830977
-51.540104,1600,407.983552
-50.771984,1600,408.018268
-57.40932,1600,408.192093
-38.23993,1600,408.296479
-49.284782,1600,408.792423
-110.22178,98,408.9665
-37.599033,1600,409.055456
-122.267006,798,409.397766
-105.938255,118,409.999207
-104.04943,57,410.455802
-123.16369,742,410.939903
-109.37431,57,411.396643
-32.5013,1600,411.627506
-148.82542,959,412.641234
-56.949234,1600,412.69082
-35.37229,1600,414.255514
-52.017223,1600,415.259656
-46.703884,1600,415.536075
-49.44117,1600,415.625779
-44.40052,1600,456.692095
-36.257156,1600,457.060204
-39.975845,1600,457.216124
-47.960594,1600,457.535512
-48.145676,1600,457.754591
-48.95847,1600,458.044857
-36.93924,1600,458.044908
-57.366962,1600,458.094263
-32.60001,1600,458.129729
-39.980408,1600,458.248718
-30.197319,1600,458.305772
-115.200386,80,458.402944
-106.844955,70,458.654085
-40.963173,1600,459.42555
-34.98806,1600,459.531192
-119.81458,63,460.036976
-48.2141,1600,460.210509
-29.70134,1600,460.524126
-52.23995,1600,460.574773
-103.55698,53,460.640614
-32.42393,1600,460.781333
-104.92848,50,460.924756
-29.201462,1600,460.935958
-57.85993,1600,460.970412
-34.031918,1600,461.25155
-41.253468,1600,461.778515
-38.474483,1600,461.945945
-28.263657,1600,462.375203
-107.37682,64,462.455837
-27.3116,1600,463.413186
-58.200577,1600,464.355673
-36.88516,1600,464.579216
-16.459648,1600,465.586931
-22.688652,1600,465.637913
-102.013,89,466.327676
-20.225565,1600,467.201588
-29.375357,1600,468.198656
-20.732828,1600,468.477952
-18.240906,1600,468.567017
-105.05185,62,469.059286
-27.973679,1600,469.451024
-25.707052,1600,469.817823
-24.46921,1600,469.983486
-101.59889,71,470.025695
-32.50105,1600,470.30175
-12.032383,1600,470.793293
-39.216293,1600,470.793345
-33.138252,1600,470.875149
-120.409706,1085,470.971359
-36.069744,1600,470.997823
-20.288263,1600,471.055141
-107.65282,44,471.153538
-27.982847,1600,471.153593
-42.527054,1600,471.414951
-103.05399,73,471.575436
-18.52886,1600,472.21203
-16.69517,1600,472.816256
-101.59808,231,472.882899
-20.35349,1600,513.552601
-23.87757,1600,513.617962
-30.553509,1600,513.761869
-29.976585,1600,513.904424
-25.746729,1600,513.915505
-24.907373,1600,513.949838
-16.314253,1600,514.2307
-22.855011,1600,514.733437
-105.03641,599,515.006659
-26.02578,1600,515.403723
-16.243097,1600,516.358825
-19.91345,1600,517.303886
-24.170021,1600,517.537954
-100.1237,77,517.922492
-21.227959,1600,518.547968
-12.253152,1600,519.295754
-5.082967,1600,520.13283
-18.364115,1600,521.126584
3.9365888,1600,521.408432
-9.116289,1600,521.984555
-120.53932,59,522.447637
-14.17555,1600,522.749187
-9.366667,1600,522.938268
-109.101074,47,523.119091
-14.880686,1600,523.215098
-14.8013735,1600,523.721092
-6.8267603,1600,523.802124
-2.3172038,1600,523.977926
-0.1810053,1600,524.080523
1.9274566,1600,524.080577
-14.620009,1600,524.335828
