#{"t_start": 1686126025.4366808, "env_id": null}
r,l,t
-49.701664,1600,395.404064
-29.532663,1600,395.587278
-50.76373,1600,396.845295
-35.957542,1600,397.011989
-44.33133,1600,397.119251
-108.312386,84,397.270318
-35.635574,1600,398.246522
-108.80868,120,398.816382
-26.251316,1600,399.119932
-32.784203,1600,399.746011
-110.17721,55,400.020952
-46.892014,1600,400.246269
-103.11636,74,400.390946
-25.43173,1600,401.033528
-36.37569,1600,401.375133
-32.701412,1600,401.711349
-111.46753,57,401.998116
-38.485542,1600,402.639802
-25.957598,1600,402.944226
-29.06392,1600,402.952512
-35.122784,1600,403.184813
-34.717434,1600,403.297987
-105.75182,84,403.357824
-29.69124,1600,415.219145
-35.179314,1600,416.573801
-30.971226,1600,416.678665
-49.234184,1600,416.838799
-117.000824,69,417.026679
-24.02569,1600,418.444586
-33.19868,1600,418.728897
-26.232845,1600,419.80832
-38.242012,1600,419.946608
-31.964596,1600,420.589196
-22.407734,1600,420.931609
-22.914747,1600,421.530861
-12.415675,1600,422.147242
-9.966108,1600,422.471007
-17.28612,1600,422.710219
-5.684369,1600,422.827812
-3.5920699,1600,422.891094
-97.26122,86,422.909071
-12.461011,1600,423.018624
-1.2695897,1600,424.403765
-29.245108,1600,424.658246
-14.42868,1600,424.842088
-106.35842,574,437.363167
-0.6277568,1600,437.982144
-15.756453,1600,438.269084
-7.0359883,1600,439.376614
4.576516,1600,439.524598
-11.33356,1600,440.135223
-113.87507,66,440.454309
-13.82969,1600,440.472126
-114.48366,49,440.686173
1.9106915,1600,441.054026
-28.532202,1600,441.667489
-15.713693,1600,442.242574
-9.820735,1600,442.414992
-19.804672,1600,442.433822
-9.677506,1600,442.54547
-106.59345,72,442.607748
-122.20594,98,442.917422
-108.123726,104,442.935479
-17.664017,1600,443.93675
-19.447151,1600,444.189057
-7.707908,1600,444.375643
-11.236514,1600,445.134113
11.934408,1600,445.73269
-14.642511,1600,446.006823
-17.54497,1600,458.802551
0.74166024,1600,458.941959
-9.066319,1600,459.91979
-4.435586,1600,460.136796
3.4561818,1600,460.504325
0.5070834,1600,461.119544
0.9422457,1600,461.945074
2.867066,1600,462.006103
26.217024,1600,462.314896
